Weston, Corinne Comstock	Weston, Corinne Comstock	http://datos.bne.es/resource/XX1494597
Wigmans, Johan H.	Wigmans, Johan H.	http://datos.bne.es/resource/XX1495135
Westmeyer, Hans	Westmeyer, Hans	http://datos.bne.es/resource/XX1494594
Wigley, Roland L.	Wigley, Roland L.	http://datos.bne.es/resource/XX1495134
Wigal, Donald	Wigal, Donald	http://datos.bne.es/resource/XX1582596
Wighton, Charles	Wighton, Charles	http://datos.bne.es/resource/XX1495133
Westoff, Leslie Aldridge	Westoff, Leslie Aldridge	http://datos.bne.es/resource/XX1494595
Westley, Glenn D.	Westley, Glenn D.	http://datos.bne.es/resource/XX1605674
Watson, Andrew G.	Watson, Andrew G.	http://datos.bne.es/resource/XX853130	http://viaf.org/viaf/106074982	http://d-nb.info/gnd/119481669
Wallis, Peter	Wallis, Peter	http://datos.bne.es/resource/XX1469132
Wegtman, Edward	Wegtman, Edward	http://datos.bne.es/resource/XX1158181
Woodward, Lilian	Woodward, Lilian	http://datos.bne.es/resource/XX1735010
Wehefritz, Valentin	Wehefritz, Valentin	http://datos.bne.es/resource/XX1158182
Walsh, Michael J.	Walsh, Michael J.	http://datos.bne.es/resource/XX1157058
Walsh, Michael	Walsh, Michael J.	http://datos.bne.es/resource/XX1157058
Wehmer, Carl	Wehmer, Carl	http://datos.bne.es/resource/XX1158188
Wijk, Henri Louis Anne van	Wijk, Henri Louis Anne van	http://datos.bne.es/resource/XX1495141
Westhal, E. O. J.	Westhal, E. O. J.	http://datos.bne.es/resource/XX1494580
Wilk	Wilk	http://datos.bne.es/resource/XX1495143
Westheimer, David	Westheimer, David	http://datos.bne.es/resource/XX1494582
Wijk, Vm. P. van	Wijk, Vm. P. van	http://datos.bne.es/resource/XX1495142
Westlake, John	Westlake, John	http://datos.bne.es/resource/XX1494587
Wiseman, Alan	Wiseman, Alan	http://datos.bne.es/resource/XX1161147
Wilberforce, H. W. W.	Wilberforce, H. W. W.	http://datos.bne.es/resource/XX1495149
Wilber, Donald N.	Wilber, Donald N.	http://datos.bne.es/resource/XX1495148
Westland, Lynn	Westland, Lynn	http://datos.bne.es/resource/XX1494588
Westley, Francis	Westley, Francis	http://datos.bne.es/resource/XX1494589
Wise, Terence	Wise, Terence	http://datos.bne.es/resource/XX1161144
Wikander, Hugo	Wikander, Hugo	http://datos.bne.es/resource/XX1495145
Westhill, Charles	Westhill, Charles	http://datos.bne.es/resource/XX1494583
Wolff, Stefan	Wolff, Stefan	http://datos.bne.es/resource/XX1682239
Wik-Potel, Irma de	Wik Potel, Irma de	http://datos.bne.es/resource/XX1495144
Westinghouse, Ch.	Westinghouse, Ch.	http://datos.bne.es/resource/XX1494584
Wilbanks, Jan	Wilbanks, Jan	http://datos.bne.es/resource/XX1495147
Walker, Ronald A.	Walker, Ronald A.	http://datos.bne.es/resource/XX4604142
Westlake, H. D.	Westlake, H. D.	http://datos.bne.es/resource/XX1494586
Wolf, Gerald L.	Wolf, Gerald L.	http://datos.bne.es/resource/XX1496202
Wolf, Georg Jacob	Wolf, Georg Jacob	http://datos.bne.es/resource/XX1496200
Wolff, Christoph	Wolff, Christoph	http://datos.bne.es/resource/XX894474	http://viaf.org/viaf/108643648	http://www.idref.fr/029839351/id	http://d-nb.info/gnd/120747316	http://dbpedia.org/resource/Christoph_Wolff
Wolf, Günther	Wolf, Günther	http://datos.bne.es/resource/XX1496207
Wegener, Alfred	Wegener, Alfred	http://datos.bne.es/resource/XX1158154
Waller	Waller	http://datos.bne.es/resource/XX1156934
Wegener, Andrea	Wegener, Andrea	http://datos.bne.es/resource/XX1158155
Wegener, Guenther S.	Wegener, Guenther S.	http://datos.bne.es/resource/XX1158157
Welch, André	Welch, André	http://datos.bne.es/resource/XX1599699	http://viaf.org/viaf/87329654
Wallembourg, Pierre	Wallembourg, Pierre	http://datos.bne.es/resource/XX1156927
Wallece, Izning	Wallece, Izning	http://datos.bne.es/resource/XX1156924
Wallembourg, Pierre de	Wallembourg, Pierre de	http://datos.bne.es/resource/XX1156928
Wegelin, Johann	Wegelin, Johann	http://datos.bne.es/resource/XX1158150
Wall, William Douglas	Wall, William Douglas	http://datos.bne.es/resource/XX845838
Wolf, Johann Christoph	Wolf, Johann Christoph	http://datos.bne.es/resource/XX1496211
Wolf, J. Christ.	Wolf, Johann Christoph	http://datos.bne.es/resource/XX1496211
Wolfio, Io. Christophoro	Wolf, Johann Christoph	http://datos.bne.es/resource/XX1496211
Wythe, George	Wythe, George	http://datos.bne.es/resource/XX995423	http://viaf.org/viaf/113174208
Wythe, G.	Wythe, George	http://datos.bne.es/resource/XX995423	http://viaf.org/viaf/113174208
