Sheïkin, Askol'd L'vovich	Sheïkin, Askol' d L' vovich	http://datos.bne.es/resource/XX920551	http://viaf.org/viaf/87848443
Sheïkin, A.	Sheïkin, Askol' d L' vovich	http://datos.bne.es/resource/XX920551	http://viaf.org/viaf/87848443
Sanz, José María	Sanz, José María	http://datos.bne.es/resource/XX1091470	http://viaf.org/viaf/167314375
Sanz Beltrán, José María	Sanz, José María	http://datos.bne.es/resource/XX1091470	http://viaf.org/viaf/167314375
Soleriestruch	Soleriestruch	http://datos.bne.es/resource/XX1054740	http://viaf.org/viaf/53045201
Soler Estruch, Eduardo	Soleriestruch	http://datos.bne.es/resource/XX1054740	http://viaf.org/viaf/53045201
Soler i Estruch, Eduard	Soleriestruch	http://datos.bne.es/resource/XX1054740	http://viaf.org/viaf/53045201
Soleriestruch, Eduard	Soleriestruch	http://datos.bne.es/resource/XX1054740	http://viaf.org/viaf/53045201
Siepius, Johannes Andreas	Siepius, Johannes Andreas	http://datos.bne.es/resource/XX1439138
Shuckford, Samuel	Shuckford, Samuel	http://datos.bne.es/resource/XX1060216
Sierra, Luis de la	Sierra, Luis de la	http://datos.bne.es/resource/XX1040068	http://viaf.org/viaf/68973388	http://d-nb.info/gnd/127130209
Sara	Sara	http://datos.bne.es/resource/XX1617195
Sanz Navarro, Eugenio	Sanz Navarro, Eugenio	http://datos.bne.es/resource/XX1112591
Stroud, Rob	Stroud, Rob	http://datos.bne.es/resource/XX1760412
Sealey, Raphael	Sealey, Raphael	http://datos.bne.es/resource/XX966317	http://viaf.org/viaf/32025249
Sanmartín, José María	Sanmartín, José María	http://datos.bne.es/resource/XX1631147
Segarra, Carlos	Segarra, Carlos	http://datos.bne.es/resource/XX1112596	http://viaf.org/viaf/86802591
Segarra Sánchez, Carlos	Segarra, Carlos	http://datos.bne.es/resource/XX1112596	http://viaf.org/viaf/86802591
