Pes	Pes, Carlo	http://datos.bne.es/resource/XX1068412	http://viaf.org/viaf/437717	http://d-nb.info/gnd/104013567
Pes, Carlos	Pes, Carlo	http://datos.bne.es/resource/XX1068412	http://viaf.org/viaf/437717	http://d-nb.info/gnd/104013567
Pes, C.	Pes, Carlo	http://datos.bne.es/resource/XX1068412	http://viaf.org/viaf/437717	http://d-nb.info/gnd/104013567
Proust, Marcel	Proust, Marcel	http://datos.bne.es/resource/XX904781	http://dbpedia.org/resource/Marcel_Proust	http://viaf.org/viaf/32001793	http://www.idref.fr/084137401/id	http://d-nb.info/gnd/118596799	http://libris.kb.se/resource/auth/205964
Persia	Persia	http://datos.bne.es/resource/XX1132746	http://viaf.org/viaf/86843159
Page, Norman	Page, Norman	http://datos.bne.es/resource/XX820792	http://viaf.org/viaf/7403947	http://d-nb.info/gnd/122670310
Palacios Tardez, Pascual	Palacios Tardez, Pascual	http://datos.bne.es/resource/XX1058322	http://viaf.org/viaf/120156838
Palacios Tardez	Palacios Tardez, Pascual	http://datos.bne.es/resource/XX1058322	http://viaf.org/viaf/120156838
Palacios Tardez, P.	Palacios Tardez, Pascual	http://datos.bne.es/resource/XX1058322	http://viaf.org/viaf/120156838
Panadero Moya, Miguel	Panadero Moya, Miguel	http://datos.bne.es/resource/XX1009595	http://viaf.org/viaf/24700506
Panadero, Miguel	Panadero Moya, Miguel	http://datos.bne.es/resource/XX1009595	http://viaf.org/viaf/24700506
Pazos Sierra, Juan	Pazos Sierra, Juan	http://datos.bne.es/resource/XX1063194	http://viaf.org/viaf/169600307
Pazos Sierra, J.	Pazos Sierra, Juan	http://datos.bne.es/resource/XX1063194	http://viaf.org/viaf/169600307
Pérez Simó, Antoni	Pérez Simó, Antoni	http://datos.bne.es/resource/XX891447	http://viaf.org/viaf/87779715
Pérez i Simó, Antoni	Pérez Simó, Antoni	http://datos.bne.es/resource/XX891447	http://viaf.org/viaf/87779715
Pérez Simó, Antonio	Pérez Simó, Antoni	http://datos.bne.es/resource/XX891447	http://viaf.org/viaf/87779715
Polanco, Isabel	Polanco, Isabel	http://datos.bne.es/resource/XX1073570	http://viaf.org/viaf/86702032	http://viaf.org/viaf/307162020
Polanco Allué, Isabel	Polanco, Isabel	http://datos.bne.es/resource/XX1073570	http://viaf.org/viaf/86702032	http://viaf.org/viaf/307162020
